# Bris star catalog source data.
#
# AUTOGENERATED by scripts/import_bsc.py from the Yale Bright Star
# Catalogue (BSC5) at https://cdsarc.cds.unistra.fr/ftp/V/50/.
# Do not hand-edit; rerun the importer to refresh.
#
# Format: tab-separated, one star per line, '#' starts a comment.
# Columns:
#   hr           Yale BSC number (primary key).
#   hip          Hipparcos number, 0 if not cross-referenced.
#   name         Conventional name, spaces replaced by '_'.
#   ra_deg       Right ascension in decimal degrees, J2000.0.
#   dec_deg      Declination in decimal degrees, J2000.0.
#   pm_ra_mas    Proper motion in RA, mas/yr (dα/dt × cos δ).
#   pm_dec_mas   Proper motion in declination, mas/yr.
#   parallax_mas Trigonometric parallax in milliarcseconds.
#   vmag         Apparent visual magnitude.
#   nav57        '*' if one of the 57 standard navigational stars.
#
# hr	hip	name	ra_deg	dec_deg	pm_ra_mas	pm_dec_mas	parallax_mas	vmag	nav57
8203	0	HR8203	321.464583	0.534444	40.00	13.00	0.00	6.46	
8204	0	34Zet_Cap	321.666667	-22.411389	1.00	23.00	-10.00	3.74	
8205	0	HR8205	321.617083	1.103333	113.00	-163.00	28.00	6.13	
8206	0	HR8206	321.231250	49.323333	-15.00	-7.00	0.00	6.58	
8207	0	35____Cap	321.811667	-21.196111	-26.00	-30.00	0.00	5.78	
8208	0	HR8208	321.331667	46.714444	195.00	48.00	39.00	5.60	
8209	0	69____Cyg	321.445833	36.667500	6.00	-5.00	0.00	5.94	
8210	0	HR8210	321.611250	19.375556	81.00	14.00	0.00	6.07	
8211	0	HR8211	322.251250	-53.705833	81.00	-25.00	0.00	6.39	
8212	0	HR8212	322.057917	-11.568333	9.00	-48.00	0.00	6.61	
8213	0	36____Cap	322.180833	-21.807222	138.00	-6.00	23.00	4.51	
8214	0	5____PsA	322.265833	-31.238611	22.00	-11.00	0.00	6.50	
8215	0	70____Cyg	321.839167	37.116667	0.00	2.00	0.00	5.31	
8216	0	HR8216	321.715000	48.835000	60.00	23.00	8.00	5.31	
8217	0	35____Vul	321.917083	27.608611	41.00	18.00	19.00	5.41	
8218	0	HR8218	321.687500	52.898611	17.00	8.00	18.00	6.03	
8219	0	HR8219	322.103333	8.195556	11.00	-25.00	0.00	6.40	
8220	0	HR8220	322.034583	32.225278	137.00	83.00	23.00	5.80	
8221	0	HR8221	322.249583	17.905833	-15.00	-1.00	0.00	6.44	
8222	0	HR8222	322.498333	-19.147778	34.00	-45.00	0.00	6.57	
8223	0	HR8223	322.249583	22.179444	45.00	11.00	0.00	5.93	
8224	0	HR8224	321.855417	59.750000	-22.00	-18.00	0.00	6.10	
8225	0	2____Peg	322.487083	23.638889	24.00	4.00	13.00	4.57	
8226	0	HR8226	322.219583	55.418611	14.00	11.00	0.00	6.12	
8227	0	7____Cep	321.942083	66.809167	-14.00	-19.00	6.00	5.44	
8228	0	71____Cyg	322.362500	46.540556	45.00	104.00	23.00	5.24	
8229	0	Xi__Gru	323.024583	-41.179167	18.00	15.00	12.00	5.29	
8230	0	6____PsA	323.060833	-33.944722	-1.00	-4.00	0.00	5.97	
8231	0	HR8231	322.790000	12.137500	19.00	-14.00	0.00	6.08	
8232	0	22Bet_Aqr	322.889583	-5.571111	21.00	-8.00	6.00	2.91	
8233	0	HR8233	323.323750	-52.737500	-5.00	-9.00	0.00	6.41	
8234	0	HR8234	324.734167	-79.442500	59.00	-22.00	0.00	6.18	
8235	0	HR8235	323.138750	-24.590556	73.00	7.00	0.00	6.43	
8236	0	HR8236	323.347917	-44.848611	-17.00	-7.00	0.00	5.57	
8237	0	HR8237	322.585000	52.958056	24.00	15.00	0.00	6.02	
8238	0	8Bet_Cep	322.165000	70.560833	10.00	7.00	14.00	3.23	
8239	0	HR8239	321.207083	80.524722	44.00	-16.00	0.00	5.97	
8240	0	HR8240	323.112917	23.394444	36.00	2.00	0.00	6.70	
8241	0	HR8241	323.570833	-42.925000	-41.00	-24.00	0.00	6.32	
8242	0	HR8242	322.864583	52.620000	9.00	3.00	0.00	6.16	
8243	0	HR8243	322.747083	60.459444	-2.00	-1.00	0.00	5.53	
8244	0	HR8244	323.720833	-29.696111	17.00	-17.00	0.00	6.41	
8245	0	37____Cap	323.712500	-20.084444	-37.00	31.00	0.00	5.69	
8246	0	HR8246	323.235833	49.977778	20.00	15.00	0.00	5.75	
8247	0	HR8247	323.816250	-23.454167	77.00	-8.00	0.00	6.40	
8248	0	HR8248	323.324583	45.854167	-1.00	3.00	0.00	6.25	
8249	0	HR8249	324.512083	-64.824167	32.00	-10.00	0.00	6.20	
8250	0	HR8250	323.641667	22.754722	14.00	-41.00	0.00	6.47	
8251	0	HR8251	323.823333	-3.983056	-5.00	1.00	1.00	5.77	
8252	0	73Rho_Cyg	323.495417	45.591944	-23.00	-94.00	2.00	4.02	
8253	0	8____PsA	324.045833	-26.171389	111.00	-23.00	0.00	5.73	
8254	0	Nu__Oct	325.368750	-77.390000	45.00	-240.00	53.00	3.76	
8255	0	72____Cyg	323.694167	38.534167	124.00	99.00	12.00	4.90	
8256	0	7____PsA	324.203750	-33.048056	89.00	-3.00	0.00	6.11	
8257	0	HR8257	323.829167	28.197222	128.00	-43.00	0.00	6.31	
8258	0	HR8258	323.862500	24.452222	11.00	-11.00	2.00	6.11	
8259	0	HR8259	323.614583	51.698333	7.00	0.00	-6.00	6.15	
8260	0	39Eps_Cap	324.270000	-19.466111	15.00	3.00	0.00	4.68	
8261	0	HR8261	324.057917	30.055556	-63.00	62.00	0.00	6.36	
8262	0	HR8262	324.010000	45.374722	51.00	6.00	0.00	5.53	
8263	0	HR8263	324.390833	-0.390278	-15.00	-23.00	0.00	6.25	
8264	0	23Xi__Aqr	324.437917	-7.854167	116.00	-25.00	12.00	4.69	
8265	0	3____Peg	324.432083	6.618333	60.00	-7.00	0.00	6.18	
8266	0	74____Cyg	324.237500	40.413611	-1.00	13.00	20.00	5.01	
8267	0	5____Peg	324.439167	19.318611	101.00	13.00	7.00	5.45	
8268	0	HR8268	324.775417	-33.679167	66.00	-51.00	0.00	6.28	
8269	0	HR8269	324.998750	-52.359167	-17.00	1.00	0.00	6.21	
8270	0	4____Peg	324.632917	5.771667	114.00	24.00	33.00	5.67	
8271	0	HR8271	325.140000	-55.737500	10.00	23.00	0.00	6.33	
8272	0	HR8272	324.366250	44.696667	-1.00	-28.00	0.00	6.20	
8273	0	HR8273	324.867083	-10.576944	19.00	-50.00	0.00	6.08	
8274	0	HR8274	324.687500	25.498889	-21.00	3.00	0.00	6.16	
8275	0	HR8275	324.411250	54.042222	-19.00	0.00	0.00	6.15	
8276	0	HR8276	324.754583	20.265278	113.00	-3.00	21.00	5.85	
8277	0	25____Aqr	324.888750	2.243611	-26.00	-82.00	6.00	5.10	
8278	0	40Gam_Cap	325.022917	-16.662222	190.00	-23.00	29.00	3.68	
8279	0	9____Cep	324.480000	62.081944	-3.00	-2.00	-8.00	4.73	
8280	0	Lam_Oct	327.726250	-82.719167	58.00	-36.00	11.00	5.29	
8281	0	HR8281	324.740000	57.489167	-1.00	-3.00	0.00	5.62	
8282	0	HR8282	325.442083	-25.101944	-21.00	-3.00	0.00	6.49	
8283	0	42____Cap	325.387083	-14.047500	-118.00	-307.00	34.00	5.18	
8284	0	75____Cyg	325.046250	43.273889	63.00	16.00	4.00	5.11	
8285	0	41____Cap	325.503333	-23.262778	102.00	-89.00	25.00	5.24	
8286	0	HR8286	326.370000	-71.008889	9.00	-19.00	0.00	6.01	
8287	0	26____Aqr	325.542083	1.285278	1.00	-7.00	0.00	5.67	
8288	0	43Kap_Cap	325.664583	-18.866389	147.00	-6.00	28.00	4.73	
8289	0	7____Peg	325.564583	5.680000	14.00	-6.00	0.00	5.30	
8290	0	HR8290	325.180417	54.872222	10.00	5.00	0.00	6.20	
8291	0	76____Cyg	325.392917	40.805278	-12.00	-46.00	13.00	6.11	
8292	0	HR8292	325.637500	10.824722	24.00	-2.00	0.00	6.09	
8293	0	HR8293	325.806250	-19.620833	77.00	-11.00	0.00	6.22	
8294	0	HR8294	341.369167	-88.818333	16.00	-40.00	0.00	6.57	
8295	0	44____Cap	325.768333	-14.399722	-2.00	25.00	0.00	5.88	
8297	0	HR8297	325.504583	35.510278	7.00	0.00	0.00	6.07	
8298	0	HR8298	325.535000	45.765833	6.00	-13.00	3.00	6.17	
8299	0	HR8299	326.122917	-38.552500	81.00	-168.00	0.00	6.30	
8300	0	77____Cyg	325.595417	41.077222	21.00	3.00	3.00	5.69	
8301	0	80Pi_1Cyg	325.523750	51.189722	6.00	-6.00	0.00	4.67	
8302	0	45____Cap	326.004167	-14.749444	-23.00	8.00	0.00	5.99	
8303	0	HR8303	326.329167	-49.498611	94.00	53.00	0.00	6.45	
8304	0	HR8304	325.662083	49.600278	10.00	-2.00	0.00	6.09	
8305	0	9Iot_PsA	326.236667	-33.025833	34.00	-94.00	41.00	4.34	
8306	0	HR8306	325.776667	41.155000	-23.00	-15.00	0.00	5.49	
8307	0	79____Cyg	325.857083	38.283889	36.00	4.00	0.00	5.65	
8308	0	8Eps_Peg	326.046667	9.875000	31.00	-1.00	6.00	2.39	
8309	0	78Mu_1Cyg	326.035833	28.742778	292.00	-241.00	49.00	4.73	
8310	0	78Mu_2Cyg	326.034583	28.743056	231.00	-219.00	49.00	6.08	
8311	0	46____Cap	326.251250	-9.082500	21.00	-5.00	2.00	5.09	
8312	0	HR8312	325.689167	59.271111	-3.00	10.00	0.00	6.08	
8313	0	9____Peg	326.127917	17.350000	12.00	-13.00	8.00	4.34	
8314	0	HR8314	326.130417	14.771944	234.00	-119.00	65.00	5.94	
8315	0	10Kap_Peg	326.161250	25.645000	34.00	10.00	35.00	4.13	
8316	0	Mu__Cep	325.876667	58.780000	3.00	-3.00	3.00	4.08	
8317	0	11____Cep	325.480417	71.311389	117.00	99.00	8.00	4.56	
8318	0	47____Cap	326.567917	-9.275833	21.00	9.00	0.00	6.00	
8319	0	48Lam_Cap	326.633750	-11.365833	31.00	-8.00	15.00	5.58	
8320	0	HR8320	326.435417	35.857222	94.00	12.00	0.00	6.40	
8321	0	12____Peg	326.518333	22.948889	10.00	-5.00	6.00	5.29	
8322	0	49Del_Cap	326.760000	-16.127222	263.00	-297.00	87.00	2.87	
8323	0	HR8323	327.065833	-47.303611	167.00	-298.00	73.00	5.58	
8324	0	HR8324	325.766667	72.320278	-44.00	-38.00	15.00	5.17	
8325	0	HR8325	326.600000	25.563333	166.00	44.00	6.00	6.28	
8326	0	10The_PsA	326.934167	-30.898333	-32.00	2.00	6.00	5.01	
8327	0	HR8327	326.222083	62.460556	-7.00	-2.00	0.00	5.95	
8328	0	11____Peg	326.808333	2.686111	10.00	-3.00	5.00	5.64	
8329	0	HR8329	326.569167	43.060833	13.00	13.00	0.00	6.54	
8330	0	HR8330	326.769583	17.194167	94.00	-14.00	0.00	6.21	
8331	0	HR8331	327.500417	-64.712500	-3.00	-42.00	0.00	5.62	
8332	0	HR8332	326.908750	-5.917222	49.00	-2.00	0.00	6.17	
8333	0	Omi_Ind	327.696250	-69.629444	-31.00	-2.00	29.00	5.53	
8334	0	10Nu__Cep	326.362083	61.120833	-3.00	-3.00	13.00	4.29	
8335	0	81Pi_2Cyg	326.698333	49.309444	4.00	-2.00	-1.00	4.23	
8336	0	HR8336	327.034583	36.580556	-28.00	2.00	0.00	6.47	
8337	0	HR8337	327.421250	-12.723056	-3.00	15.00	0.00	6.31	
8338	0	HR8338	327.122500	38.648611	22.00	-2.00	0.00	6.12	
8339	0	12____Cep	326.855417	60.692778	-8.00	0.00	21.00	5.52	
8340	0	HR8340	327.554583	-16.844722	34.00	0.00	0.00	6.38	
8341	0	HR8341	327.362083	20.462500	3.00	-2.00	0.00	6.29	
8342	0	HR8342	326.754167	70.150833	-4.00	-26.00	0.00	6.29	
8343	0	14____Peg	327.461250	30.174167	19.00	-27.00	6.00	5.04	
8344	0	13____Peg	327.536250	17.285556	76.00	-61.00	15.00	5.29	
8345	0	HR8345	327.417083	41.148889	-2.00	-7.00	0.00	6.48	
8346	0	HR8346	327.924167	-18.623056	148.00	-79.00	0.00	6.16	
8347	0	HR8347	327.329167	61.272778	3.00	-24.00	0.00	6.17	
8348	0	HR8348	327.892500	19.826667	14.00	17.00	0.00	5.77	
8349	0	HR8349	327.770417	39.536667	6.00	5.00	0.00	6.17	
8350	0	HR8350	328.075833	21.273056	15.00	21.00	0.00	6.89	
8351	0	51Mu__Cap	328.324167	-13.551667	313.00	13.00	47.00	5.08	
8352	0	HR8352	328.797917	-61.886389	50.00	-84.00	19.00	5.90	
8353	0	Gam_Gru	328.482083	-37.365000	102.00	-21.00	13.00	3.01	
8354	0	15____Peg	328.124583	28.793333	-59.00	-67.00	40.00	5.53	
8355	0	HR8355	328.400000	-10.311667	12.00	-4.00	0.00	6.59	
8356	0	16____Peg	328.265833	25.925000	9.00	-2.00	3.00	5.08	
8357	0	HR8357	328.004167	55.796944	13.00	3.00	5.00	5.71	
8358	0	HR8358	328.405833	19.668333	13.00	13.00	0.00	5.68	
8359	0	HR8359	328.490833	6.864444	81.00	0.00	0.00	6.15	
8360	0	HR8360	328.543333	-4.276111	57.00	-93.00	17.00	5.71	
8361	0	HR8361	327.905417	65.752778	-6.00	-15.00	10.00	6.37	
8362	0	Pi__Ind	329.058333	-57.899444	16.00	11.00	0.00	6.19	
8363	0	HR8363	328.649583	-3.301111	18.00	-28.00	0.00	6.20	
8364	0	HR8364	328.572500	19.718333	-34.00	-8.00	0.00	6.39	
8365	0	HR8365	328.981667	-30.606389	51.00	-26.00	0.00	6.41	
8366	0	HR8366	329.095000	-37.253611	-16.00	-2.00	0.00	5.46	
8367	0	HR8367	329.259167	-37.746944	22.00	-3.00	0.00	6.18	
8368	0	Del_Ind	329.479583	-54.992500	48.00	-7.00	20.00	4.40	
8369	0	Kap1Ind	329.625417	-59.012222	5.00	26.00	0.00	6.12	
8370	0	HR8370	330.467083	-77.662500	-31.00	-2.00	0.00	6.41	
8371	0	13____Cep	328.721667	56.611389	-3.00	-1.00	0.00	5.80	
8372	0	HR8372	329.100000	21.239722	2.00	15.00	4.00	6.40	
8373	0	17____Peg	329.235000	12.076389	-24.00	-14.00	0.00	5.54	
8374	0	HR8374	328.836250	61.541944	4.00	7.00	0.00	6.13	
8375	0	HR8375	328.879583	65.320833	7.00	3.00	0.00	5.86	
8376	0	HR8376	329.555417	-5.424722	40.00	-101.00	0.00	6.33	
8377	0	HR8377	329.259167	48.668611	5.00	2.00	0.00	6.42	
8378	0	HR8378	329.682500	-21.182778	23.00	-2.00	0.00	6.12	
8379	0	HR8379	329.824583	-38.395278	42.00	-6.00	0.00	5.50	
8380	0	HR8380	330.765833	-76.118611	22.00	-80.00	0.00	5.95	
8381	0	HR8381	330.100417	-55.882778	10.00	14.00	0.00	6.01	
8382	0	HR8382	329.729167	-4.373056	1.00	-254.00	34.00	6.22	
8383	0	HR8383	329.162917	63.625556	-5.00	-4.00	4.00	4.91	
8384	0	HR8384	329.296250	66.156111	5.00	1.00	0.00	6.43	
8385	0	18____Peg	330.032917	6.717500	15.00	4.00	0.00	6.00	
8386	0	12Eta_PsA	330.209167	-28.453611	16.00	6.00	11.00	5.42	
8387	0	Eps_Ind	330.840000	-56.786111	3961.00	-2538.00	285.00	4.69	
8388	0	HR8388	329.722500	62.698333	4.00	26.00	0.00	5.93	
8389	0	HR8389	329.845833	57.658333	4.00	-15.00	0.00	6.59	
8390	0	28____Aqr	330.270833	0.605000	10.00	-13.00	0.00	5.58	
8391	0	HR8391	330.111667	33.006111	-6.00	64.00	0.00	6.46	
8392	0	20____Peg	330.272500	13.119722	59.00	-57.00	38.00	5.60	
8393	0	19____Peg	330.288333	8.257222	-9.00	-2.00	0.00	5.65	
8394	0	HR8394	330.549583	-17.903611	123.00	-60.00	0.00	6.28	
8395	0	HR8395	329.462500	74.996667	-7.00	-12.00	0.00	6.35	
8396	0	29____Aqr	330.610833	-16.964167	15.00	1.00	6.00	6.37	
8397	0	HR8397	330.505833	10.973889	22.00	3.00	0.00	6.37	
8398	0	HR8398	330.821667	-29.904167	122.00	-14.00	0.00	7.10	
8399	0	HR8399	330.163750	62.488056	-1.00	7.00	0.00	6.66	
8400	0	16____Cep	329.812500	73.180000	-68.00	-161.00	33.00	5.03	
8401	0	30____Aqr	330.818333	-6.522500	45.00	6.00	0.00	5.54	
8402	0	31Omi_Aqr	330.828750	-2.155278	28.00	-12.00	0.00	4.69	
8403	0	HR8403	330.460833	52.882222	11.00	6.00	0.00	5.78	
8404	0	21____Peg	330.829167	11.386389	17.00	-12.00	0.00	5.80	
8405	0	13____PsA	331.099583	-29.916667	14.00	1.00	0.00	6.47	
8406	0	14____Cep	330.519167	58.000556	-2.00	0.00	-9.00	5.56	
8407	0	HR8407	330.736250	44.650000	-18.00	-33.00	0.00	5.60	
8408	0	HR8408	331.153333	-26.822500	17.00	-15.00	0.00	5.96	
8409	0	Kap2Ind	331.462083	-59.636111	48.00	-56.00	0.00	5.62	
8410	0	32____Aqr	331.197500	-0.906667	-15.00	-52.00	14.00	5.30	
8411	0	Lam_Gru	331.528750	-39.543333	-23.00	-124.00	13.00	4.46	
8412	0	HR8412	331.143333	32.941944	-7.00	1.00	0.00	6.38	
8413	0	22Nu__Peg	331.420000	5.058611	111.00	100.00	14.00	4.84	
8414	0	34Alp_Aqr	331.445833	-0.319722	20.00	-10.00	12.00	2.96	
8415	0	HR8415	331.297500	26.673889	34.00	32.00	0.00	5.78	
8416	0	18____Cep	330.970417	63.119722	31.00	55.00	-6.00	5.29	
8417	0	17Xi__Cep	330.947500	64.627778	209.00	85.00	32.00	4.29	
8418	0	33Iot_Aqr	331.609167	-13.869722	42.00	-56.00	0.00	4.27	
8419	0	23____Peg	331.394583	28.963889	31.00	-12.00	0.00	5.70	
8420	0	HR8420	332.677083	-75.880556	35.00	-2.00	0.00	6.55	
8421	0	HR8421	331.318333	46.744722	-42.00	-20.00	0.00	6.13	
8422	0	HR8422	331.460833	45.112222	26.00	-9.00	0.00	6.44	
8423	0	HR8423	329.552917	82.869722	-141.00	-41.00	11.00	6.98	
8424	0	HR8424	331.508333	45.014444	-7.00	-16.00	6.00	5.14	
8425	0	Alp_Gru	332.058333	-46.961111	129.00	-151.00	57.00	1.74	*
8426	0	20____Cep	331.252083	62.785556	15.00	58.00	-0.00	5.27	
8427	0	HR8427	331.463333	48.231667	-5.00	4.00	0.00	6.27	
8428	0	19____Cep	331.287083	62.280000	3.00	0.00	0.00	5.11	
8429	0	HR8429	331.551667	45.248611	36.00	-10.00	0.00	6.19	
8430	0	24Iot_Peg	331.752917	25.345000	298.00	25.00	82.00	3.76	
8431	0	14Mu__PsA	332.095833	-32.988611	80.00	-31.00	30.00	4.50	
8432	0	HR8432	332.980417	-76.116111	-44.00	-43.00	0.00	6.15	
8433	0	Ups_PsA	332.108333	-34.043889	8.00	-49.00	9.00	4.99	
8434	0	HR8434	331.556250	56.343056	14.00	-11.00	0.00	6.39	
8435	0	HR8435	331.869167	19.475556	125.00	37.00	16.00	5.75	
8436	0	HR8436	331.875000	18.000556	25.00	-40.00	0.00	6.35	
8437	0	HR8437	332.177917	-33.125556	22.00	29.00	0.00	6.37	
8438	0	25____Peg	331.959583	21.702778	-47.00	-69.00	0.00	5.78	
8439	0	35____Aqr	332.245833	-18.519722	3.00	-12.00	0.00	5.81	
8440	0	HR8440	332.491667	-48.107222	77.00	-47.00	0.00	6.43	
8441	0	HR8441	332.071667	25.543611	-38.00	-37.00	0.00	6.11	
8442	0	HR8442	331.790000	58.840833	-13.00	-22.00	17.00	6.32	
8443	0	HR8443	331.856250	53.307222	-7.00	-9.00	0.00	6.14	
8444	0	HR8444	332.482083	-34.014722	-17.00	38.00	27.00	5.37	
8445	0	HR8445	332.068750	49.796389	29.00	-23.00	0.00	6.42	
8446	0	HR8446	332.500417	-28.292500	32.00	26.00	0.00	6.44	
8447	0	15Tau_PsA	332.536667	-32.548333	434.00	13.00	53.00	4.92	
8448	0	HR8448	332.170833	45.741944	-27.00	31.00	0.00	6.11	
8449	0	27Pi_1Peg	332.306667	33.172222	-59.00	-67.00	6.00	5.58	
8450	0	26The_Peg	332.550000	6.197778	276.00	27.00	49.00	3.53	
8451	0	HR8451	332.587917	-3.894167	19.00	-50.00	0.00	6.27	
8452	0	38____Aqr	332.656250	-11.565000	36.00	9.00	0.00	5.46	
8453	0	HR8453	332.640833	-4.267222	76.00	-3.00	0.00	6.01	
8454	0	29Pi_2Peg	332.496667	33.178333	-14.00	-21.00	7.00	4.29	
8455	0	HR8455	332.579167	19.616944	86.00	-75.00	0.00	6.18	
8456	0	HR8456	332.592500	14.630000	34.00	-26.00	0.00	6.33	
8457	0	HR8457	332.760000	-21.232500	122.00	-33.00	0.00	6.09	
8458	0	HR8458	332.655833	11.624444	-46.00	-54.00	0.00	5.78	
8459	0	28____Peg	332.625833	20.978056	0.00	-8.00	0.00	6.46	
8460	0	HR8460	332.715000	30.553056	8.00	-9.00	0.00	6.32	
8461	0	HR8461	332.963750	16.040556	-8.00	-19.00	0.00	5.95	
8462	0	39____Aqr	333.107500	-14.193889	28.00	-42.00	0.00	6.03	
8463	0	HR8463	332.791250	50.823333	139.00	41.00	8.00	5.40	
8464	0	HR8464	333.239583	-26.327778	-19.00	-33.00	0.00	6.17	
8465	0	21Zet_Cep	332.713750	58.201111	15.00	4.00	17.00	3.35	
8466	0	HR8466	333.033333	24.950000	-4.00	-22.00	0.00	5.92	
8467	0	HR8467	333.182500	-4.720833	-51.00	-35.00	0.00	6.39	
8468	0	24____Cep	332.451667	72.341111	32.00	3.00	17.00	4.79	
8469	0	22Lam_Cep	332.877917	59.414444	3.00	-11.00	6.00	5.04	
8470	0	HR8470	333.435000	-25.180833	74.00	16.00	0.00	5.58	
8471	0	Psi_Oct	334.460417	-77.511667	-41.00	11.00	0.00	5.51	
8472	0	HR8472	332.953333	56.839444	237.00	130.00	24.00	5.24	
8473	0	HR8473	332.563750	72.111111	-9.00	-28.00	0.00	6.37	
8474	0	HR8474	332.662083	70.132778	-60.00	28.00	38.00	5.50	
8475	0	HR8475	333.199167	34.604722	20.00	-50.00	3.00	5.33	
8476	0	HR8476	332.987083	59.084722	129.00	83.00	0.00	6.30	
8477	0	HR8477	333.660833	-41.381667	567.00	-790.00	46.00	6.23	
8478	0	16Lam_PsA	333.578333	-27.766944	26.00	2.00	12.00	5.43	
8479	0	HR8479	333.007917	60.759444	-8.00	19.00	0.00	5.35	
8480	0	41____Aqr	333.575000	-21.074167	16.00	66.00	16.00	5.32	
8481	0	Eps_Oct	335.006250	-80.439722	43.00	-45.00	0.00	5.10	
8482	0	HR8482	333.410833	28.608333	71.00	-1.00	0.00	5.89	
8483	0	HR8483	333.092917	63.291389	-6.00	-10.00	0.00	5.79	
8484	0	HR8484	333.896250	-44.451944	13.00	-19.00	0.00	6.10	
8485	0	HR8485	333.469583	39.715000	38.00	13.00	20.00	4.49	
8486	0	Mu_1Gru	333.903750	-41.346667	44.00	22.00	9.00	4.79	
8487	0	HR8487	333.455417	45.440833	81.00	9.00	0.00	5.53	
8488	0	Mu_2Gru	334.110833	-41.627500	-5.00	-13.00	10.00	5.10	
8489	0	HR8489	333.685000	42.953889	49.00	-25.00	0.00	5.71	
8490	0	HR8490	333.456250	63.162500	-20.00	-3.00	0.00	6.11	
8491	0	HR8491	333.999167	8.549444	34.00	-11.00	0.00	6.21	
8492	0	HR8492	334.155833	-25.898333	37.00	-18.00	0.00	6.15	
8493	0	HR8493	333.220417	73.307222	23.00	20.00	15.00	6.08	
8494	0	23Eps_Cep	333.758333	57.043611	447.00	48.00	41.00	4.19	
8495	0	HR8495	334.140000	-1.596389	-29.00	-11.00	0.00	6.15	
8496	0	42____Aqr	334.200417	-12.831389	15.00	6.00	0.00	5.34	
8497	0	HR8497	334.249167	-23.140000	84.00	-55.00	0.00	6.17	
8498	0	1____Lac	333.992500	37.748889	13.00	4.00	3.00	4.13	
8499	0	43The_Aqr	334.208333	-7.783333	121.00	-22.00	21.00	4.16	
8500	0	HR8500	334.219167	-9.040000	-47.00	-9.00	0.00	5.79	
8501	0	HR8501	334.565000	-53.627778	429.00	-667.00	83.00	5.37	
8502	0	Alp_Tuc	334.625417	-60.259722	-72.00	-43.00	26.00	2.86	
8503	0	HR8503	334.123750	27.804167	-9.00	2.00	0.00	6.37	
8504	0	44____Aqr	334.277083	-5.387222	-2.00	20.00	0.00	5.75	
8505	0	Ups_Oct	337.905833	-85.967222	-41.00	59.00	0.00	5.77	
8506	0	HR8506	334.110417	57.220278	43.00	6.00	0.00	5.88	
8507	0	HR8507	334.517917	-0.237778	-39.00	-62.00	0.00	6.39	
8508	0	45____Aqr	334.753333	-13.305000	79.00	-12.00	0.00	5.95	
8509	0	HR8509	335.150833	-57.510000	22.00	-15.00	0.00	6.34	
8510	0	HR8510	334.734167	37.769444	57.00	44.00	13.00	6.17	
8511	0	25____Cep	334.552917	62.804444	46.00	15.00	0.00	5.75	
8512	0	46Rho_Aqr	335.049583	-7.821111	16.00	-1.00	0.00	5.37	
8513	0	30____Peg	335.115000	5.789444	23.00	-1.00	0.00	5.37	
8514	0	HR8514	335.232500	8.186667	48.00	23.00	0.00	6.17	
8515	0	Nu__Ind	336.153333	-72.255556	1299.00	-678.00	31.00	5.29	
8516	0	47____Aqr	335.398333	-21.598333	-8.00	-85.00	15.00	5.13	
8517	0	HR8517	335.250417	26.935278	15.00	-6.00	0.00	6.47	
8518	0	48Gam_Aqr	335.414167	-1.387222	132.00	7.00	46.00	3.84	
8519	0	HR8519	335.165000	50.980833	12.00	4.00	0.00	6.42	
8520	0	31____Peg	335.379583	12.205278	9.00	6.00	0.00	5.01	
8521	0	Pi_1Gru	335.682917	-45.947778	7.00	-12.00	0.00	6.62	
8522	0	32____Peg	335.330417	28.330556	18.00	2.00	23.00	4.81	
8523	0	2____Lac	335.256667	46.536667	23.00	5.00	40.00	4.57	
8524	0	Pi_2Gru	335.783333	-45.928611	237.00	-61.00	27.00	5.62	
8525	0	HR8525	334.585000	76.488056	5.00	3.00	0.00	6.66	
8526	0	HR8526	336.462500	-75.015556	48.00	10.00	0.00	6.04	
8527	0	HR8527	336.293750	-70.431667	115.00	-62.00	0.00	5.78	
8528	0	HR8528	335.462083	42.078333	19.00	0.00	0.00	6.41	
8529	0	49____Aqr	335.878750	-24.762500	103.00	0.00	0.00	5.53	
8530	0	HR8530	335.883750	-7.194444	-1.00	7.00	0.00	5.93	
8531	0	HR8531	336.235000	-57.797222	143.00	-343.00	58.00	5.32	
8532	0	33____Peg	335.915000	20.848333	337.00	-15.00	37.00	6.04	
8533	0	51____Aqr	336.028750	-4.836944	33.00	-4.00	6.00	5.78	
8534	0	50____Aqr	336.112917	-13.529444	53.00	12.00	0.00	5.76	
8535	0	HR8535	335.750833	57.284444	15.00	1.00	0.00	6.16	
8536	0	HR8536	335.975833	38.573611	255.00	119.00	-5.00	6.22	
8537	0	HR8537	335.750833	62.420000	-5.00	40.00	0.00	6.04	
8538	0	3Bet_Lac	335.890000	52.229167	-13.00	-186.00	21.00	4.43	
8539	0	52Pi__Aqr	336.319167	1.377500	19.00	1.00	0.00	4.66	
8540	0	Del_Tuc	336.833333	-64.966389	71.00	3.00	0.00	4.48	
8541	0	4____Lac	336.129167	49.476389	-7.00	-3.00	3.00	4.57	
8542	0	HR8542	336.544583	-23.682500	18.00	-2.00	0.00	6.29	
8543	0	HR8543	336.419583	18.444444	28.00	27.00	0.00	6.26	
8544	0	53____Aqr	336.642500	-16.741389	262.00	-13.00	57.00	6.57	
8545	0	53____Aqr	336.643333	-16.742500	223.00	-3.00	57.00	6.35	
8546	0	HR8546	333.294167	86.108056	52.00	45.00	6.00	5.27	
